ra_num,anos,inde_media,inde_dp,inde_min,inde_max,ano_ultimo,Fase_num,RA
192,3,6.143659091022222,1.0577821520964068,4.932,6.882960606066668,2024,5,RA-192
193,3,8.112871212222222,0.3750191150288859,7.718566667,8.465046969666668,2024,5,RA-193
195,3,8.0293665344,0.43363207488265826,7.60205,8.4690496032,2024,5,RA-195
196,3,8.169514201644445,0.6325089999900604,7.560991667,8.823550937933334,2024,5,RA-196
197,3,8.251282323111111,0.30169516915974537,7.967608333,8.568238636333334,2024,5,RA-197
199,3,7.625246637555556,0.242347339379899,7.419398245666667,7.892341667,2024,4,RA-199
200,2,5.6830833335,0.03099484700630825,5.661166667,5.705,2023,4,RA-200
202,3,6.447952381066667,1.1155484715921231,5.201,7.3512154762,2024,5,RA-202
204,3,7.446259075955556,0.4578699170021531,6.943,7.838218894866668,2024,4,RA-204
205,2,6.114812499999999,1.0504955118002648,5.372,6.857625,2023,4,RA-205
211,3,8.257797847644445,0.22123568884248704,8.024791667,8.465,2024,5,RA-211
215,3,7.127911291466667,0.07163238053751578,7.045258874400002,7.172,2024,5,RA-215
217,3,7.262522150066666,0.25391646532087386,6.96965,7.4209164502,2024,5,RA-217
218,2,5.9557708335,0.20397084335406687,5.811541667,6.1,2023,4,RA-218
220,3,7.276264574422222,0.36777331976940875,7.028,7.6987770562666675,2024,5,RA-220
221,2,6.925958333500001,0.048024335791287974,6.892,6.959916667,2023,3,RA-221
223,2,5.0279166664999995,0.08756338950123178,4.966,5.089833333,2023,3,RA-223
227,3,7.422380151777777,0.8424962124758821,6.471,8.074015455333335,2024,3,RA-227
229,3,8.560045767311111,0.32663020022836614,8.207591667,8.852545634933334,2024,5,RA-229
234,2,6.4838708335,0.3325228561737818,6.248741667,6.719,2023,3,RA-234
236,3,7.142650135711111,0.1803715734688675,6.980833740133334,7.337116667,2024,4,RA-236
237,3,7.817316979455556,0.3384538232651882,7.436566667,8.084,2024,5,RA-237
239,3,5.921838067266667,1.1836084992867748,4.572,6.782180868800001,2024,4,RA-239
240,2,6.6404833335,0.42782317260819835,6.337966667,6.943,2023,4,RA-240
241,3,7.931872222244444,0.7970134141531945,7.016,8.468,2024,7,RA-241
242,3,8.394513889,0.24348181592844526,8.221841667,8.673,2024,7,RA-242
244,3,8.092277777666666,0.9137448942843929,7.044333333,8.7225,2024,5,RA-244
245,3,8.093266666755556,0.8050098182298492,7.171166667,8.656,2024,7,RA-245
246,3,7.212055555666667,2.1490315189888434,4.7404,8.639,2024,7,RA-246
247,3,7.196148024266667,0.5372223429278327,6.646485739800001,7.72,2024,4,RA-247
249,3,5.555576443,0.5229553469035108,5.097,6.125104328999999,2024,4,RA-249
250,3,8.202033641855556,0.7559835389321453,7.598208333,9.049892592566668,2024,4,RA-250
251,3,6.800236318066666,0.19356493546964976,6.665208333,7.022,2024,5,RA-251
258,2,6.677531944433333,0.3513868939988519,6.429063888866667,6.926,2024,3,RA-258
260,3,7.989642989311112,0.5104944988964902,7.44,8.448920634933334,2024,4,RA-260
262,3,4.999534598355555,0.7238637878357181,4.406458333,5.806145462066667,2024,4,RA-262
267,2,5.9541533909833335,0.0818074590086629,5.8963067819666675,6.012,2024,5,RA-267
269,3,8.274780555666666,0.18456556716068773,8.116041667,8.4773,2024,7,RA-269
270,3,7.000394444333334,1.9159174437934028,4.79255,8.226,2024,7,RA-270
271,3,6.931988888777778,0.6894498938935385,6.140333333,7.400633333333334,2024,5,RA-271
273,3,6.2050824822666675,0.4740621609425141,5.679,6.5991307798,2024,4,RA-273
274,3,8.244884876555554,0.36454794679988906,7.946,8.651029629666667,2024,5,RA-274
276,2,6.1087291665,0.822689276892296,5.527,6.690458333,2023,4,RA-276
277,3,7.7361277778,0.32905972963937574,7.411,8.0689833334,2024,7,RA-277
278,3,7.9472714976,0.8753290678221772,7.1935,8.907314492800001,2024,5,RA-278
279,3,8.978133333455554,0.15104464392464337,8.815,9.113133333366667,2024,5,RA-279
280,3,8.352646497566667,0.4133416143975275,8.046,8.822714492700001,2024,5,RA-280
283,3,7.541485317466667,0.406767886748844,7.131,7.9444309524,2024,4,RA-283
285,2,5.2216791664999995,0.22440622933035914,5.063,5.380358333,2023,4,RA-285
286,3,5.420171405111112,0.29509485315926065,5.123180882333333,5.713333333,2024,5,RA-286
287,2,3.7227708335000003,0.03220282156223926,3.7,3.745541667,2023,4,RA-287
291,3,8.182341666577779,0.2853713405941701,7.9319666667333335,8.493058333,2024,7,RA-291
295,2,7.473008333499999,0.2375996638274023,7.305,7.641016667,2023,4,RA-295
298,2,6.6166666665000005,0.29368501621711046,6.409,6.824333333,2023,3,RA-298
299,3,7.4172428745111105,0.7007758467971293,6.796541667,8.177186956533333,2024,5,RA-299
300,2,5.5868458335,0.04220838251602962,5.557,5.616691667,2023,3,RA-300
301,3,7.324390789588889,0.9411150919291055,6.760341667,8.410830701766667,2024,4,RA-301
302,2,5.8241666665,0.7210132147855847,5.314333333,6.334,2023,5,RA-302
303,3,6.062878119022223,0.16746386920666784,5.914291667,6.2443426900666665,2024,4,RA-303
304,3,6.482998272533334,0.324908334804459,6.241583333,6.852411484600001,2024,3,RA-304
305,3,6.3817728262,0.31769844805089537,6.058,6.693026811600001,2024,4,RA-305
306,3,6.108509649133333,0.3508819195943875,5.732375,6.427,2024,5,RA-306
307,2,5.3901666665,0.929374012503817,4.733,6.047333333,2023,3,RA-307
308,3,6.999280263044445,0.4592977501032153,6.578558333,7.489282456133334,2024,5,RA-308
313,3,6.687980555666667,0.7784560831063603,5.8,7.2528500000000005,2024,4,RA-313
315,3,5.9088595678,0.21103345364925424,5.672,6.0768703704,2024,4,RA-315
316,3,8.344944444333334,0.417626949585717,7.889,8.708925,2024,5,RA-316
318,3,6.802858641955556,0.25330873629265904,6.527,7.025000925866668,2024,5,RA-318
319,3,7.9213026314888895,0.4602161814770481,7.448,8.367208333,2024,5,RA-319
320,3,8.244255555444445,0.3017183392228549,7.897,8.442258333333335,2024,5,RA-320
321,3,7.871013755311111,0.22590042424309636,7.695233333,8.125807932933334,2024,5,RA-321
322,2,6.9484041665,0.1264365847969627,6.859,7.037808333,2023,4,RA-322
324,2,7.9527,0.44872996334098325,7.6354,8.27,2023,2,RA-324
325,3,7.415711111077779,1.08543935049673,6.243,8.385133333233336,2024,3,RA-325
326,3,8.56771303077778,0.3145257601460022,8.22,8.832389092333335,2024,4,RA-326
330,2,6.2654375,0.25535393635599163,6.084875,6.446,2023,3,RA-330
331,3,6.635612458022223,0.4043731192459633,6.231045707066668,7.039791667,2024,3,RA-331
332,3,8.102287789333333,0.2826457033648057,7.883,8.421271701,2024,4,RA-332
336,3,6.502998360488888,0.5333810763334182,5.887708333,6.834286748466667,2024,4,RA-336
338,3,7.725745666155556,0.7785668693359082,6.837,8.287441667,2024,4,RA-338
339,3,7.859041359711111,0.5697136270462669,7.377583333,8.488,2024,4,RA-339
340,3,7.165367998822223,0.5110466218988984,6.715437329466668,7.721,2024,3,RA-340
342,3,7.079300529088889,0.4093387186542153,6.757026587266667,7.539875,2024,4,RA-342
343,2,6.8397958335,0.08514154877566817,6.779591667,6.9,2023,3,RA-343
345,2,6.1423833335,0.5549138318848658,5.75,6.534766667,2023,3,RA-345
346,3,7.7367637567333345,0.41928788948707657,7.305541667,8.143,2024,3,RA-346
347,3,7.970364194577779,0.3869836788216842,7.61835,8.384742583733333,2024,4,RA-347
348,2,6.3409333335,0.6744855885835103,5.864,6.817866667,2023,2,RA-348
350,2,8.0890166665,0.1654394168073144,7.972033333,8.206,2023,2,RA-350
352,3,7.217941533866667,1.072541295595769,5.9794829346,7.840341667,2024,4,RA-352
353,2,8.286508333499999,0.03183159050211766,8.264,8.309016667,2023,3,RA-353
356,3,6.589781449844445,0.12336031574113446,6.452008333,6.69,2024,4,RA-356
357,3,7.950256468066667,0.2930272750563805,7.731569404200001,8.2832,2024,3,RA-357
359,3,7.241710449711111,0.5546711587570914,6.606,7.627125,2024,4,RA-359
360,3,6.386350229722222,0.6471131084764502,5.790875,7.075,2024,3,RA-360
362,2,6.9028125,0.7215140818532234,6.392625,7.413,2023,3,RA-362
363,3,6.980878968155555,0.5519002503462325,6.644,7.617803571466666,2024,3,RA-363
364,3,8.251531808400001,0.5077980865965918,7.734891667,8.75,2024,3,RA-364
365,3,8.416227777777777,0.31291327443049605,8.063,8.6587,2024,3,RA-365
367,3,7.182094695066667,0.21970448860832797,6.95,7.38685,2024,4,RA-367
368,3,6.515872222111111,0.6299958015615461,5.796458333,6.969,2024,3,RA-368
369,3,6.219994088333333,0.6755094316435137,5.667282265,6.973,2024,3,RA-369
373,2,7.154,0.4935605332682105,6.805,7.503,2023,2,RA-373
374,2,7.640445833499999,0.15069034739166065,7.533891667,7.747,2023,3,RA-374
375,3,7.623955982800001,0.48403631615942494,7.070833333,7.970034615400001,2024,3,RA-375
376,3,6.664257862933333,0.6710466217512138,5.896573588800001,7.1392,2024,3,RA-376
377,3,7.14271918,0.3724889553349697,6.743,7.480115873000001,2024,4,RA-377
380,2,4.7341875,0.2519951791453558,4.556,4.912375,2023,3,RA-380
381,3,6.050938889,0.36082067865871814,5.758041667,6.454,2024,3,RA-381
382,3,6.268848537911111,0.48720604974122855,5.805712280733333,6.777,2024,4,RA-382
383,3,7.992274795577778,0.4312675272318897,7.5408,8.4,2024,4,RA-383
384,3,7.462719684822223,0.662281675539891,6.757958333,8.072200721466668,2024,4,RA-384
386,2,5.9312125,0.2443584259085413,5.758425,6.104,2023,3,RA-386
387,3,5.747611111,0.8314478059514402,4.794333333,6.323,2024,3,RA-387
388,3,6.083380423155556,0.5217023492372308,5.630833333,6.654,2024,4,RA-388
389,3,7.0263183760666665,0.2941023330307998,6.687,7.2079551282,2024,3,RA-389
390,3,6.7429884503999995,0.18152440002101697,6.5472236842000004,6.905741667,2024,3,RA-390
391,2,6.81385,0.4287188414334041,6.5107,7.117,2023,3,RA-391
392,3,5.783051556466667,1.2312434774952135,4.3639463364,6.567208333,2024,4,RA-392
395,3,7.440693430333333,0.25773037259693765,7.169905291000001,7.683,2024,4,RA-395
397,3,6.288791751622223,0.482859051122826,5.852,6.807291921866668,2024,4,RA-397
398,3,7.380522222322223,0.3164129760461583,7.153766667,7.742,2024,3,RA-398
399,2,6.7900166665,0.29700841808868766,6.58,7.000033333,2023,3,RA-399
400,2,6.2857125,0.3446615228198529,6.042,6.529425,2023,3,RA-400
401,3,6.579192690177778,0.19130833988839707,6.363666667,6.728911403533334,2024,3,RA-401
402,3,5.858927160611111,0.7025648205882818,5.261,6.632716667,2024,4,RA-402
403,3,7.726618518611112,0.27688682319962726,7.455,8.008488888833334,2024,3,RA-403
404,3,6.663962745088889,0.04266950336956301,6.624588235266668,6.7093,2024,3,RA-404
407,3,7.315865383266666,0.30716975103358113,7.0875128168,7.665083333,2024,4,RA-407
408,3,6.831587654233334,0.3689845274988873,6.5276296297,7.242133333,2024,3,RA-408
409,3,7.9989765433,0.3291032432542153,7.621466667,8.225462962900002,2024,3,RA-409
410,2,5.9079041665,0.32937623099750146,5.675,6.140808333,2023,3,RA-410
411,3,7.430582098655556,0.3035312868204934,7.232,7.779983333,2024,4,RA-411
412,3,7.658089912388888,0.34670559105171916,7.373891667,8.044378070166667,2024,4,RA-412
413,2,6.6058166665,0.27975501262773494,6.408,6.803633333,2023,2,RA-413
414,3,7.240625308644444,0.04890262314865194,7.187625925933334,7.284,2024,3,RA-414
415,2,7.441525,0.35846778272252106,7.18805,7.695,2023,3,RA-415
416,3,8.252744525677778,0.4049202739356414,7.913,8.700808577033333,2024,4,RA-416
417,3,8.406428963511111,0.1392439349438545,8.257658333,8.533628557533333,2024,4,RA-417
418,3,8.489594444455555,0.5504454257966407,8.1686,9.125183333366667,2024,4,RA-418
419,3,7.813602631588889,0.5040825227815247,7.359,8.355707894766669,2024,4,RA-419
420,3,7.453862426800001,0.09413846531650817,7.356358333,7.544228947400001,2024,4,RA-420
421,3,8.411982998666668,0.3494376533383438,8.030716667,8.717,2024,4,RA-421
422,3,5.953660493811111,0.6863001539913544,5.544981481433334,6.746,2024,3,RA-422
423,3,6.623575679288888,0.020743061750860117,6.607533333,6.647,2024,3,RA-423
424,3,7.669345760244444,0.3035197215689339,7.341187280733334,7.94,2024,4,RA-424
425,3,8.413055555566666,0.522730606315891,8.10555,9.016616666700001,2024,4,RA-425
426,3,6.440720450533333,0.1754915148335354,6.329158333,6.6430030186,2024,4,RA-426
428,3,7.679921929933333,0.14345854057997412,7.534949122800001,7.821816667,2024,4,RA-428
430,2,7.3658583335,0.30991311684534223,7.146716667,7.585,2023,3,RA-430
432,3,6.786052777666666,0.41769629666992675,6.34,7.167975,2024,4,RA-432
433,3,6.45778571428889,0.8394330777662142,5.557,7.218157142866668,2024,3,RA-433
434,3,7.027904762033334,0.3976821065096058,6.610947619100001,7.403,2024,3,RA-434
436,2,6.0046833335,0.9649414835975003,5.322366667,6.687,2023,2,RA-436
437,2,6.9111833335,0.05117096096756831,6.875,6.947366667,2023,2,RA-437
438,3,7.5608612319,0.5027746414349546,6.9883,7.930283695700001,2024,2,RA-438
440,2,7.1591041665,0.24026899192638126,6.989208333,7.329,2023,3,RA-440
442,3,7.315201960888889,0.790093330291752,6.814166667,8.226,2024,4,RA-442
443,2,7.188754166500001,0.41471223484510267,6.895508333,7.482,2023,3,RA-443
444,3,6.011326768422222,0.6290531305421243,5.410188638266668,6.665,2024,3,RA-444
445,3,7.391441534399999,0.4942366007041961,6.924,7.9087,2024,3,RA-445
449,2,6.7697541665,0.8863642425381447,6.143,7.396508333,2023,3,RA-449
450,3,7.396271068888889,0.5239111992241885,6.819625,7.843,2024,4,RA-450
451,2,7.410016666500001,1.3802960068664778,6.434,8.386033333,2023,2,RA-451
454,3,5.338903671322222,0.6533903498589811,4.603416667,5.8522943469666675,2024,4,RA-454
455,2,6.98749444445,0.15767695547044447,6.876,7.098988888900001,2024,3,RA-455
456,3,7.680708187122222,0.5862485351060319,7.193,8.331124561366668,2024,3,RA-456
457,3,8.1753696456,0.4600791021010059,7.68,8.5892756038,2024,4,RA-457
458,3,6.168081613644444,0.43421330081418974,5.680161507933333,6.512,2024,3,RA-458
459,3,7.584607085466668,0.5680711167313474,7.233804589400001,8.240016667,2024,4,RA-459
461,3,6.744551976366666,1.1307067157214277,5.451,7.5447559291,2024,3,RA-461
462,2,6.42635,0.28234773772778854,6.2267,6.626,2023,3,RA-462
463,2,6.3961916665,0.019527932509470894,6.382383333,6.41,2023,3,RA-463
464,3,6.566228021444445,0.42441318140334977,6.081675,6.872009064333334,2024,3,RA-464
465,2,8.0124375,0.0006187184335367871,8.012,8.012875,2023,3,RA-465
466,3,6.733427485266667,0.12173437998794509,6.595533333,6.826,2024,3,RA-466
467,3,6.887576169711111,0.7345037367889846,6.38,7.7298118421333335,2024,4,RA-467
468,2,6.1120541665,0.28418032303806623,5.911108333,6.313,2023,3,RA-468
469,3,7.597057734100001,0.1037119919424248,7.482533333,7.684639869300001,2024,3,RA-469
470,3,7.117632505,0.2255733590650307,6.981130848,7.378,2024,4,RA-470
471,3,6.6754629282555555,0.1639017980417032,6.535,6.855541667,2024,4,RA-471
472,3,6.418520358866666,0.42369682720946894,5.93,6.6858,2024,2,RA-472
474,3,5.918112345577778,0.5885001371128076,5.283583333,6.446,2024,3,RA-474
476,3,6.719802192866666,0.21974393434988249,6.492408333,6.931,2024,3,RA-476
478,2,6.5763083335,0.18765435437818795,6.443616667,6.709,2023,3,RA-478
479,3,8.785277777888888,0.28075130235061574,8.465,8.988866667,2024,3,RA-479
480,3,7.6628702379666676,0.5027901257641758,7.260202380900001,8.226408333,2024,2,RA-480
483,3,6.079601587333333,0.7129905583144556,5.263,6.578604762,2024,2,RA-483
484,3,5.353648108111112,1.4440770786641277,3.8354776573333336,6.71,2024,3,RA-484
486,2,7.36265,0.36536207383908925,7.1043,7.621,2023,2,RA-486
487,3,8.941001322866667,0.5017837919758718,8.417,9.4171373016,2024,3,RA-487
490,3,7.457850319088888,0.10682443244832256,7.368084290266667,7.576,2024,3,RA-490
491,3,7.338926984033333,0.3017670467517231,6.995247619100001,7.560533333,2024,2,RA-491
493,3,7.901563888999999,0.421795232416913,7.4643250000000005,8.306,2024,3,RA-493
494,3,7.148638220444444,0.7581474860567418,6.407,7.922281328333334,2024,3,RA-494
495,2,7.6371833334999994,0.3108677109999437,7.417366667,7.857,2023,2,RA-495
496,3,6.671091391577778,0.06232955796385954,6.603666667,6.726607507733334,2024,3,RA-496
497,3,5.512726984133334,0.9307796022041692,4.4960809524,6.323,2024,2,RA-497
499,3,7.764591269833333,0.16331465975287512,7.5794738095000005,7.8883,2024,2,RA-499
500,3,8.245747222111111,0.17531720447456073,8.077708333333334,8.427533333,2024,3,RA-500
501,3,8.069215831233334,0.2487295774271201,7.794,8.2779474937,2024,2,RA-501
502,3,8.512801984133333,0.23121539370340388,8.287,8.749075,2024,2,RA-502
503,3,8.321898538022223,0.32450476196791395,7.95,8.547495614066667,2024,3,RA-503
504,2,8.1857666665,0.160890362710277,8.072,8.299533333,2023,1,RA-504
506,2,7.4410166664999995,0.43701556076362436,7.132,7.750033333,2023,2,RA-506
508,3,7.006113986244444,0.5846884397171969,6.575,7.671633333,2024,3,RA-508
509,3,7.444061868577777,0.466511855043065,6.918152272733334,7.808,2024,3,RA-509
513,3,8.418499735555555,0.2707811322734434,8.229,8.728632539666668,2024,3,RA-513
514,3,6.360571428466667,0.6200739260253977,5.823133333,7.039,2024,2,RA-514
516,3,8.655911111122222,0.2603698658216308,8.384033333366668,8.903,2024,3,RA-516
517,3,6.598288861055555,0.8971074946600294,5.880466583166668,7.604,2024,3,RA-517
518,3,7.194649456966666,0.7355269871423985,6.3467483709,7.661,2024,3,RA-518
519,2,8.008849999999999,0.01251579002700224,8.0,8.0177,2023,1,RA-519
521,3,7.324503174733333,0.4967304839280108,6.768666667,7.725,2024,2,RA-521
522,3,8.291415079266667,0.39379190686182275,7.890533333,8.6777119048,2024,2,RA-522
524,3,7.101485296455556,0.20279714619213637,6.947,7.331133333,2024,3,RA-524
525,2,7.9621833335000005,0.0718656189588906,7.911366667,8.013,2023,2,RA-525
526,3,8.00595263161111,0.14123143149423042,7.843157894833334,8.0957,2024,3,RA-526
527,3,7.9111888888666675,0.3025861866561194,7.5682,8.1403666666,2024,2,RA-527
528,3,6.766843358433333,1.257078735003373,5.335,7.6892,2024,3,RA-528
529,3,6.351706746166666,1.0157248771017267,5.2661285715,7.278991667,2024,2,RA-529
530,3,7.735189250811111,0.5662207377013302,7.214534419433333,8.338,2024,3,RA-530
531,3,8.098330882355556,0.20928721309622944,7.9127926470666665,8.3252,2024,3,RA-531
533,2,7.1984333335,0.334367226832781,6.962,7.434866667,2023,1,RA-533
534,3,6.686118351422222,0.7343614242071211,5.8385,7.131,2024,3,RA-534
535,3,7.538418650800001,0.5352319187783905,6.953,8.0027,2024,3,RA-535
